week,TREAT,REP,STATION,CARD,ABIPN,BURSI,C7,CMAC,CSTIG,CTRIF,CYCSP,H13,HAXY,HCONV,HGLAC,HPARN,HVAR,PQUA,CANTHARID,LAMPY,LCW,MECOP,X20SPOT
31,6,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,6,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,6,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,3,3,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,6,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
31,6,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
33,6,3,3,Old20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,6,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,6,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,6,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
31,6,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,6,3,4,Old20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,6,3,4,Old20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25,6,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,6,3,5,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,6,3,5,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31,6,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,6,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,6,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,4,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
27,6,4,1,Old20,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
29,6,4,1,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0
31,6,4,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,6,4,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,4,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,4,2,Old20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,4,2,Old20,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,6,4,2,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,6,4,2,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,6,4,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,4,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,4,3,Old20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,6,4,3,Old20,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
29,6,4,3,Old20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,6,4,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,6,4,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,4,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,4,4,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,6,4,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,6,4,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,6,4,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,6,4,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34,6,4,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,6,4,5,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,6,4,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,6,4,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,6,4,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,6,4,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,4,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,5,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,5,1,Old20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
29,6,5,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
31,6,5,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,6,5,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,5,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,5,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,5,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,6,5,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
31,6,5,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,6,5,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,5,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,5,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,5,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,6,5,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
31,6,5,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
33,6,5,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,6,5,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,5,4,Old20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,6,5,4,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
29,6,5,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31,6,5,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,6,5,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,5,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,5,5,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,5,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,6,5,5,Old20,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0
31,6,5,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,6,5,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,6,5,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,6,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,6,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
29,6,6,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
31,6,6,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
33,6,6,1,Old20,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
34,6,6,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,6,6,2,Old20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,6,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,6,6,2,Old20,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0
31,6,6,2,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,6,6,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,6,6,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,6,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,6,3,Old20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
29,6,6,3,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
31,6,6,3,Old20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,6,6,3,Old20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,6,6,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
25,6,6,4,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,6,6,4,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
29,6,6,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
31,6,6,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
33,6,6,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1
34,6,6,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,6,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,6,5,Old20,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
29,6,6,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
31,6,6,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,6,6,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,6,6,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,1,1,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,1,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,7,1,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31,7,1,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
33,7,1,1,Old20,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0
35,7,1,1,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
36,7,1,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,1,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,1,2,Old20,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29,7,1,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,7,1,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
33,7,1,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0
35,7,1,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
36,7,1,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
25,7,1,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,1,3,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,7,1,3,Old20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0
31,7,1,3,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,7,1,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
35,7,1,3,Old20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0
36,7,1,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,1,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
27,7,1,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
29,7,1,4,Old20,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
31,7,1,4,Old20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,7,1,4,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,7,1,4,Old20,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0
36,7,1,4,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
25,7,1,5,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,1,5,Old20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,7,1,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,7,1,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,7,1,5,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0
35,7,1,5,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,3,0
36,7,1,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,2,1,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,7,2,1,Old20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
29,7,2,1,Old20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
31,7,2,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
33,7,2,1,Old20,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
35,7,2,1,Old20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0
36,7,2,1,Old20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,7,2,2,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27,7,2,2,Old20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
29,7,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
31,7,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,7,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,7,2,2,Old20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,7,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,7,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
29,7,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,7,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,7,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
35,7,2,3,Old20,0,0,1,1,0,0,0,0,1,0,0,1,0,1,4,0,0,0,0
36,7,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,2,4,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0
29,7,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
31,7,2,4,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,7,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0
35,7,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0
36,7,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,7,2,5,Old20,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0
27,7,2,5,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
29,7,2,5,Old20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31,7,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,7,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
35,7,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
36,7,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,3,1,Old20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,7,3,1,Old20,0,0,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
29,7,3,1,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
31,7,3,1,Old20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
33,7,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,7,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
36,7,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,7,3,2,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,7,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0
31,7,3,2,Old20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0
33,7,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
35,7,3,2,Old20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,7,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,7,3,3,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,7,3,3,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0
31,7,3,3,Old20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0
33,7,3,3,Old20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,7,3,3,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,7,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,3,4,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,7,3,4,Old20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
29,7,3,4,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0
31,7,3,4,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
33,7,3,4,Old20,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0
35,7,3,4,Old20,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
36,7,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,7,3,5,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,7,3,5,Old20,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0
29,7,3,5,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
31,7,3,5,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
33,7,3,5,Old20,0,0,1,0,0,0,1,0,1,0,0,0,0,2,1,1,1,0,0
35,7,3,5,Old20,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
36,7,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,4,1,Old20,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
27,7,4,1,Old20,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
29,7,4,1,Old20,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1
31,7,4,1,Old20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0
33,7,4,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,7,4,1,Old20,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,4,0
36,7,4,1,Old20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
25,7,4,2,Old20,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,7,4,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,7,4,2,Old20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,7,4,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,7,4,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,7,4,2,Old20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0
36,7,4,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,4,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,4,3,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,7,4,3,Old20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31,7,4,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,7,4,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35,7,4,3,Old20,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0
36,7,4,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,4,4,Old20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,7,4,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,7,4,4,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31,7,4,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,7,4,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
35,7,4,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
36,7,4,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,7,4,5,Old20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,7,4,5,Old20,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
29,7,4,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,7,4,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,7,4,5,Old20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0
35,7,4,5,Old20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,7,4,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,7,5,1,Old20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
27,7,5,1,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
29,7,5,1,Old20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
31,7,5,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
33,7,5,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,7,5,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
36,7,5,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,7,5,2,Old20,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27,7,5,2,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,7,5,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,7,5,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
33,7,5,2,Old20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35,7,5,2,Old20,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0
36,7,5,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,5,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,5,3,Old20,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,7,5,3,Old20,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31,7,5,3,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
33,7,5,3,Old20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
35,7,5,3,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,7,5,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,5,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,7,5,4,Old20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,7,5,4,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,7,5,4,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33,7,5,4,Old20,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0
